Word,Low,High,Avg
heast,1,476,204.028448107
recal,1,487,204.052187561
maerl,1,516,204.110457132
tenia,1,461,204.112026682
naled,1,582,204.150088287
tates,1,484,204.184226015
stoep,1,522,204.224249559
metis,1,531,204.276240926
reiks,1,503,204.284677261
pearl,1,522,204.308024328
avers,1,446,204.340592505
spade,1,471,204.342162056
resid,1,506,204.358053757
louse,1,464,204.408083186
fades,1,497,204.410045125
naids,1,582,204.429468315
canoe,1,562,204.442613302
poise,1,479,204.492838925
patel,1,528,204.539140671
mures,1,563,204.582891897
touse,1,463,204.640180498
sutra,1,511,204.684716500
aixes,1,470,204.744163233
tenor,1,560,204.802825191
lynes,1,493,204.859525211
hosel,1,455,204.880714146
daine,1,534,204.907788895
raiks,1,534,204.910143222
taber,1,587,204.925642535
janes,1,487,204.946046694
speal,1,521,204.994898960
riato,1,501,204.999215225
tahrs,1,583,205.071022170
wetas,1,487,205.084755739
sower,1,550,205.274867569
auges,1,495,205.313517756
ryals,1,479,205.340592505
kades,1,512,205.342946831
sopra,1,488,205.361192859
tokes,1,537,205.396311556
tawse,1,444,205.396703943
abets,1,529,205.404159309
rejas,1,453,205.486953110
wairs,1,531,205.505002943
yages,1,415,205.561506769
sates,1,484,205.581714734
aidos,1,533,205.615263881
ayrie,1,473,205.681577398
loins,1,633,205.688051795
trine,1,592,205.718265646
ousel,1,433,205.760054934
alist,1,527,205.784775358
cakes,1,499,205.797135570
trins,1,585,205.827938003
lande,1,582,205.837159113
dearn,1,595,205.928781636
denis,1,554,205.958406906
rayne,1,533,205.971159506
cirls,1,545,206.000980969
dorsa,1,470,206.016284089
coste,1,461,206.063959192
trays,1,524,206.069060232
omnes,1,480,206.092211105
emirs,1,487,206.097312144
slave,1,476,206.144006278
ondes,1,501,206.152442613
faire,1,489,206.172258191
noils,1,633,206.216401805
laden,1,582,206.414753777
cants,1,652,206.424759663
yeads,1,443,206.441632333
raths,1,583,206.481655876
speir,1,484,206.549146557
clats,1,625,206.573866981
prose,1,492,206.599568374
weirs,1,524,206.603492250
shero,1,461,206.651559741
mensa,1,448,206.686678438
weans,1,483,206.711202668
eidos,1,553,206.717480871
roves,1,555,206.831273298
pesta,1,467,206.858740436
oyers,1,473,206.917990975
roake,1,457,206.917990975
ribas,1,479,206.920737689
lutea,1,477,206.927212086
bayes,1,418,206.930351187
aches,1,446,207.036688248
saheb,1,445,207.043751226
astir,1,461,207.063762998
manet,1,559,207.153619776
peons,1,543,207.280360997
scran,1,503,207.313125368
aloed,1,547,207.337453404
stein,1,568,207.366293898
hoise,1,474,207.371983520
redia,1,489,207.381008436
pause,1,478,207.452226800
petos,1,522,207.478320581
peart,1,553,207.506572494
beads,1,472,207.580145183
panel,1,563,207.600156955
malts,1,666,207.608985678
lance,1,561,207.613890524
snort,1,564,207.708848342
niter,1,592,207.750245242
tamis,1,623,207.829507553
agues,1,495,207.909162252
smart,1,565,207.984696881
safed,1,497,208.067490681
delta,1,514,208.071806945
acoel,1,516,208.134392780
weros,1,550,208.144987247
thrae,1,552,208.154796939
dorts,1,619,208.171669610
palis,1,634,208.192073769
serra,1,463,208.291347852
snied,1,554,208.294486953
ratio,1,465,208.300961350
space,1,456,208.322935060
serif,1,513,208.413576614
sepad,1,471,208.422797724
salse,1,495,208.470669021
rosit,1,532,208.485187365
torsi,1,532,208.485187365
farls,1,578,208.490680793
prise,1,477,208.540710222
prats,1,608,208.582891897
nurse,1,468,208.592897783
slipe,1,551,208.595055915
lions,1,633,208.634883265
antis,1,565,208.796743182
rakis,1,534,208.801844222
rouet,1,599,208.874435943
cides,1,583,208.899548754
owres,1,550,209.071414558
leary,1,488,209.148518737
reifs,1,513,209.149499706
sanes,1,496,209.199725329
naice,1,556,209.238571709
treys,1,488,209.282126741
crios,1,577,209.296645085
snoep,1,504,209.307239553
amore,1,502,209.323523641
cared,1,638,209.350598391
nitre,1,592,209.382381793
teloi,1,480,209.447714342
shote,1,522,209.450461056
donas,1,536,209.526584265
goals,1,567,209.589170100
bines,1,553,209.620757308
duars,1,528,209.638022366
larks,1,586,209.639395723
stime,1,531,209.640769080
rudes,1,575,209.695310967
ailed,1,540,209.765352168
gelts,1,561,209.782028644
mased,1,493,209.789484010
snake,1,456,209.846968805
spile,1,551,209.952717285
adios,1,533,209.955463998
slaes,1,495,210.003139101
spean,1,535,210.058269570
traps,1,608,210.082401413
pelts,1,593,210.083186188
caves,1,504,210.110653325
beaus,1,498,210.155974102
degas,1,465,210.277810477
hause,1,477,210.385913282
segol,1,488,210.423582500
floes,1,526,210.511281146
clues,1,583,210.562683932
scape,1,456,210.570531685
poset,1,522,210.591524426
farle,1,585,210.627624093
bails,1,629,210.722189523
meins,1,552,210.826564646
aspie,1,414,210.877967432
blaer,1,568,210.888169511
ashet,1,424,210.900725917
taker,1,569,210.927604473
dices,1,583,210.936040808
besat,1,458,210.937610359
grats,1,571,211.023543261
tynes,1,511,211.060427703
nazes,1,487,211.136943300
soree,1,584,211.338041985
arses,1,467,211.415146164
clear,1,487,211.415342358
goels,1,568,211.432018835
close,1,447,211.468314695
mercs,1,552,211.474396704
seity,1,560,211.561899156
lapis,1,634,211.614282912
lours,1,564,211.619580145
staid,1,549,211.695114773
pures,1,598,211.763978811
resaw,1,436,211.776535217
okies,1,472,211.806749068
larfs,1,578,211.864430057
sucre,1,511,211.904257406
perai,1,468,211.980576810
refis,1,513,212.027270944
oases,1,382,212.049244654
teary,1,505,212.060035315
stave,1,464,212.083970963
trags,1,571,212.305866196
salle,1,495,212.306650971
sneap,1,535,212.325485580
salop,1,570,212.380223661
vairs,1,541,212.436531293
escar,1,432,212.442417108
comes,1,538,212.466941338
clans,1,633,212.519913675
rumes,1,563,212.580929959
ileus,1,574,212.684324112
rives,1,544,212.690209927
abris,1,479,212.708848342
laker,1,549,212.767314106
moans,1,589,212.829899941
potae,1,499,212.898371591
baits,1,633,212.912693741
levas,1,476,212.942711399
geits,1,576,212.951343928
fames,1,499,212.951932509
stope,1,522,212.974887189
goats,1,561,213.070825976
epris,1,519,213.101628409
rotal,1,506,213.114577202
koras,1,523,213.136943300
serow,1,550,213.158132235
adits,1,549,213.165587601
estro,1,425,213.207965470
raser,1,467,213.306454777
baile,1,557,213.344908770
repla,1,522,213.366097705
caids,1,595,213.390033353
tread,1,557,213.420835786
deist,1,550,213.443594271
ments,1,551,213.456935452
eilds,1,518,213.503433392
trial,1,553,213.509123014
lowes,1,550,213.566019227
moues,1,531,213.568962135
gorse,1,492,213.628016480
mains,1,623,213.630370806
aulos,1,548,213.733372572
brats,1,584,213.772415146
tyers,1,488,213.777319992
luces,1,583,213.781243869
socia,1,545,213.831077104
saunt,1,640,213.894643908
tapen,1,555,213.911908966
asker,1,432,213.937021778
arpen,1,563,213.955856386
rengs,1,519,213.966450853
swire,1,524,214.026878556
lepra,1,522,214.045320777
heart,1,552,214.047086521
ferns,1,539,214.057288601
siree,1,562,214.144202472
denar,1,595,214.177947812
manos,1,589,214.218952325
oaker,1,421,214.225426722
brens,1,515,214.315675888
paten,1,555,214.449872474
dirts,1,631,214.490680793
alcos,1,522,214.493035119
rouls,1,564,214.626839317
swore,1,550,214.636060428
mante,1,567,214.686089857
ecads,1,508,214.721404748
kames,1,518,214.736119286
linos,1,633,214.748479498
diane,1,534,214.820482637
rasse,1,467,214.834804787
karts,1,639,214.846576418
makes,1,518,214.851481263
molas,1,564,214.907396508
valse,1,476,214.969786149
gaits,1,642,215.078869923
axles,1,487,215.331763783
mards,1,583,215.348832647
glare,1,546,215.358446145
grate,1,575,215.358838532
birse,1,509,215.364135766
shone,1,506,215.393761036
wades,1,534,215.406513635
pilea,1,511,215.420247204
brans,1,563,215.438297037
snide,1,554,215.488326467
kerns,1,545,215.491269374
loure,1,545,215.497547577
trabs,1,584,215.609378066
agros,1,477,215.611340004
roule,1,545,215.712183637
morel,1,610,215.716696096
huies,1,544,215.747890916
apter,1,553,215.786148715
siroc,1,577,215.881302727
miros,1,597,215.973906219
duras,1,528,215.982734942
decos,1,530,215.991171277
taigs,1,642,216.090445360
spite,1,592,216.091818717
fiars,1,533,216.106533255
selva,1,476,216.120070630
areas,1,463,216.142044340
venas,1,474,216.218363743
drest,1,512,216.243280361
tabos,1,571,216.266235040
aspen,1,444,216.297429861
mirls,1,560,216.297626055
loran,1,519,216.312340593
likes,1,586,216.323327448
yelts,1,547,216.402393565
lases,1,495,216.416323327
trods,1,619,216.453403963
galis,1,640,216.469099470
yetis,1,560,216.491857956
drole,1,651,216.491857956
dules,1,630,216.512262115
poets,1,610,216.533254856
uster,1,497,216.542083579
boats,1,571,216.669020993
horis,1,603,216.828526584
petar,1,553,216.857563273
creds,1,551,216.897194428
hards,1,552,216.910535609
cadre,1,638,216.933097901
ashen,1,463,217.015891701
sprat,1,608,217.038257799
belts,1,582,217.141848146
waler,1,587,217.168334314
scail,1,586,217.359034726
areic,1,455,217.367667255
lomas,1,564,217.504414361
plate,1,528,217.592701589
blare,1,568,217.595055915
manis,1,623,217.596821660
batos,1,571,217.607808515
ureal,1,470,217.624681185
shame,1,467,217.626054542
lathe,1,557,217.628016480
moire,1,559,217.681773592
fones,1,538,217.682754562
moste,1,489,217.801648028
rapso,1,488,217.809495782
crest,1,475,217.903080243
peins,1,561,217.911516578
krais,1,534,217.915832843
derms,1,613,217.929174024
shred,1,603,217.992937022
voars,1,537,217.994702766
pareu,1,544,218.040219737
siver,1,544,218.040612125
tapis,1,661,218.053168531
zeals,1,497,218.095154012
repat,1,553,218.099862664
copes,1,560,218.170688640
files,1,588,218.172258191
terfs,1,590,218.186187954
sores,1,584,218.265842653
merds,1,613,218.281930547
doest,1,493,218.321757897
manie,1,561,218.360015696
owies,1,481,218.374926427
thars,1,583,218.381989406
voles,1,568,218.494408476
cedis,1,583,218.617422013
atocs,1,520,218.651559741
tases,1,484,218.690994703
sorex,1,575,218.713949382
ulans,1,629,218.743378458
raced,1,638,218.746713753
rosti,1,532,218.786541103
inter,1,592,218.789484010
aitus,1,588,218.797135570
wiles,1,594,218.814204434
salmi,1,599,218.851677457
flies,1,588,218.896998234
eales,1,644,218.905826957
shite,1,584,218.936040808
retam,1,553,218.965862272
style,1,515,219.004512458
kiers,1,516,219.006670591
samek,1,518,219.009024917
hains,1,627,219.032568177
rangs,1,574,219.042770257
frais,1,533,219.110457132
versa,1,476,219.130468903
farts,1,637,219.140867177
sawed,1,534,219.199529135
torcs,1,653,219.219737100
spart,1,608,219.275848538
tabis,1,633,219.345301158
baons,1,603,219.401412596
cutes,1,607,219.487737885
eatin,1,635,219.488915048
biose,1,473,219.524229939
sithe,1,584,219.528546204
grues,1,582,219.536001570
snirt,1,585,219.544241711
route,1,599,219.562880126
penis,1,561,219.648813027
perst,1,555,219.697665293
pards,1,616,219.748283304
hakes,1,487,219.762409260
pains,1,657,219.777123798
ergos,1,496,219.838532470
laird,1,609,219.846968805
souce,1,553,219.874239749
labis,1,629,219.875809300
bosie,1,473,219.882087502
sires,1,562,219.910927997
sauve,1,487,219.930743575
relay,1,488,219.932509319
wames,1,524,219.983323524
cadis,1,595,219.990778890
fleas,1,556,219.995291348
cadet,1,583,220.053364724
beira,1,501,220.089072003
loids,1,629,220.305866196
torus,1,665,220.381400824
seiza,1,434,220.393761036
poste,1,522,220.445752403
sharn,1,527,220.499313322
halts,1,696,220.608593290
marcs,1,609,220.625662154
limas,1,599,220.803021385
vaire,1,536,220.835589562
alefs,1,556,220.940357073
elain,1,614,220.973710026
brise,1,509,221.004316264
sewan,1,483,221.017265058
ludes,1,630,221.085932902
ceorl,1,590,221.198155778
riant,1,649,221.227584854
lifes,1,588,221.247400432
retin,1,592,221.253090053
toran,1,572,221.325681774
sabot,1,571,221.376299784
aiery,1,473,221.401804983
servo,1,555,221.416519521
coast,1,520,221.445556210
table,1,558,221.471846184
savor,1,537,221.473415735
diols,1,629,221.550912301
warts,1,643,221.571905042
vades,1,549,221.586227192
grens,1,519,221.643515794
poire,1,565,221.650971160
percs,1,589,221.658818913
moler,1,610,221.720031391
tikes,1,615,221.720423779
lento,1,573,221.725132431
loves,1,568,221.788110653
domes,1,590,221.917598587
herds,1,603,221.947027663
tours,1,665,221.951343928
unais,1,531,221.983323524
shtar,1,583,222.004120071
feast,1,481,222.015695507
rozes,1,566,222.042181675
autos,1,592,222.054934275
tawer,1,618,222.081420443
haems,1,614,222.113988621
tuans,1,640,222.217578968
mants,1,686,222.222680008
orant,1,572,222.239945066
modes,1,590,222.291544046
stray,1,524,222.295860310
coils,1,663,222.298607024
saith,1,651,222.491269374
lawer,1,587,222.515008829
sarvo,1,537,222.580929959
argle,1,546,222.708455954
fiers,1,513,222.722581911
strew,1,608,222.772218952
kites,1,615,222.826368452
ruote,1,599,222.834020012
rores,1,584,222.864822445
nosir,1,555,222.888561899
based,1,499,222.890720031
toled,1,650,222.897979203
dauts,1,644,222.996468511
stipe,1,592,223.030802433
mitas,1,623,223.031391014
nerfs,1,539,223.104375123
alims,1,599,223.104767510
hared,1,646,223.165587601
setae,1,533,223.240729841
drams,1,583,223.248577595
nerks,1,545,223.272317049
solah,1,533,223.281734354
grans,1,574,223.310771042
boets,1,604,223.353148911
crena,1,537,223.363743378
sorer,1,584,223.422797724
peola,1,504,223.486560722
slued,1,630,223.551304689
beams,1,523,223.551500883
pilae,1,531,223.581518540
tired,1,716,223.593093977
dolts,1,653,223.603884638
seamy,1,549,223.608200902
oread,1,511,223.612909555
neram,1,565,223.623111634
water,1,618,223.671963900
urges,1,582,223.674710614
shart,1,583,223.698057681
votes,1,585,223.731214440
stary,1,524,223.771826565
corns,1,626,223.772022758
smelt,1,575,223.880714146
sofar,1,497,223.889150481
nosed,1,523,223.938787522
karns,1,634,223.938983716
mrads,1,583,224.041004512
abler,1,568,224.047871297
doits,1,698,224.084167157
shine,1,525,224.104375123
seals,1,507,224.107318030
louis,1,641,224.120070630
yearn,1,533,224.135766137
inlet,1,594,224.153031195
salty,1,645,224.157347459
poler,1,639,224.207769276
alews,1,558,224.217578968
zoeas,1,513,224.330194232
brose,1,510,224.447910536
opals,1,570,224.534628213
pents,1,596,224.553070434
ouens,1,638,224.566019227
sevir,1,544,224.598587404
octas,1,520,224.616637238
super,1,598,224.622326859
oaths,1,580,224.756523445
serum,1,563,224.792623112
waite,1,537,224.977437708
hosen,1,478,225.019226996
sheol,1,585,225.066509712
riled,1,635,225.075142241
togas,1,561,225.076515597
rafts,1,637,225.166568570
ourie,1,578,225.203649205
redan,1,595,225.228369629
brane,1,613,225.270355111
useta,1,520,225.331175201
tabls,1,694,225.353541299
jeats,1,525,225.361389052
thale,1,557,225.407690799
talon,1,629,225.412988032
lauds,1,654,225.461251717
pared,1,669,225.511477340
beins,1,555,225.558760055
train,1,649,225.568373553
saved,1,549,225.589954875
routs,1,665,225.678045909
lunas,1,629,225.678830685
dopes,1,611,225.737296449
miler,1,588,225.895036296
heaps,1,534,225.996468511
leapt,1,545,225.998430449
sowle,1,550,226.117127722
deash,1,471,226.127329802
olehs,1,585,226.288601138
eosin,1,611,226.291151658
mules,1,631,226.410437512
luter,1,573,226.422797724
snary,1,510,226.434569355
spuer,1,598,226.448695311
strap,1,608,226.463802237
spine,1,548,226.468118501
edits,1,567,226.470472827
leres,1,587,226.474592898
smalt,1,666,226.642534824
rouen,1,578,226.720816166
grise,1,521,226.760643516
citer,1,665,226.770845595
noahs,1,580,226.771237983
verts,1,613,226.784971552
nokes,1,537,226.818716892
rudas,1,528,226.855601334
laths,1,696,226.959387875
renks,1,545,226.972925250
dimes,1,612,227.019815578
arcus,1,550,227.072591721
warns,1,625,227.273690406
carps,1,639,227.323327448
monas,1,589,227.536001570
range,1,621,227.552678046
crits,1,667,227.613301942
parcs,1,639,227.697665293
gleis,1,584,227.714537964
carpe,1,617,227.723170492
cesti,1,530,227.737688837
shape,1,481,227.760251128
coeds,1,568,227.768295076
peags,1,537,227.859721405
roted,1,711,227.877378850
macer,1,629,227.918971944
spred,1,648,227.945654306
benis,1,555,227.952717285
hules,1,620,227.990386502
lints,1,709,228.001373357
stand,1,603,228.014910732
ohias,1,559,228.021777516
urena,1,489,228.022954679
belar,1,568,228.039434962
early,1,588,228.092995880
pacer,1,617,228.105748479
